form_family,schedule,line_number,item_description,column_role,mdrm_code,forms,start_date,notes
call,RI,M.8.e,Trading revenue: Credit exposures,mdrm_031,RIADF186,031,2007-03-31,Income-statement item (RIAD).
call,RI,M.8.f.(1),Gross credit valuation adjustment (CVA),mdrm_031,RIADFT36,031,2017-03-31,Income-statement item (RIAD).
call,RI,M.8.f.(2),CVA hedge,mdrm_031,RIADFT37,031,2017-03-31,Income-statement item (RIAD).
call,RI,M.8.g.(1),Gross debit valuation adjustment (DVA),mdrm_031,RIADFT38,031,2017-03-31,Income-statement item (RIAD).
call,RI,M.8.g.(2),DVA hedge,mdrm_031,RIADFT39,031,2017-03-31,Income-statement item (RIAD).
call,RI,M.8.h,"Gross trading revenue, before including positive or negative net CVA and net DVA",mdrm_031,RIADFT40,031,2017-03-31,Income-statement item (RIAD).
call,RI,M.9.a,Net gains (losses) on credit derivatives held for trading,mdrm_031,RIADC889,031/041,2007-03-31,Income-statement item (RIAD).
call,RI,M.9.a,Net gains (losses) on credit derivatives held for trading,mdrm_041,RIADC889,031/041,2007-03-31,Income-statement item (RIAD).
call,RI,M.9.b,Net gains (losses) on credit derivatives held for purposes other than trading,mdrm_031,RIADC890,031/041,2007-03-31,Income-statement item (RIAD).
call,RI,M.9.b,Net gains (losses) on credit derivatives held for purposes other than trading,mdrm_041,RIADC890,031/041,2007-03-31,Income-statement item (RIAD).
